seed: 42, epochs: 1000, algorithm: FedSGD, optimizer: SGD, momentum: 0.9, weight_decay: 0.0005, num_clients: 100, batch_size: 32, learning_rate: 0.01, model: simplecnn, dataset: MNIST, distribution: iid, im_iid_gamma: 0.01, tail_cls_from: 4, dirichlet_alpha: 0.5, cache_partition: False, gpu_idx: [1], num_workers: 0, record_time: False, num_adv: 40, attack: DMRCA, defense: MeanNorm, attack_params: None, defense_params: None, benchmark: False, num_training_sample: 60000, num_channels: 1, num_classes: 10, mean: (0.1307,), std: (0.3081,), device: cuda:1, output: ./logs/FedSGD/MNIST_simplecnn/iid/MNIST_simplecnn_iid_DMRCA_MeanNorm_1000_100_0.01_FedSGD.txt

Started on Sat Dec 20 10:38:36 2025
Generating new indices
Doing iid partition
iid partition finished
Data partitioned
Clients and server are initialized
Starting Training...
Epoch 0  		Train Acc: 0.1191	Train loss: 0.0720	Cos: nan	Test Acc: 0.1515	Test loss: 0.0719
Epoch 427		Train Acc: 0.9544	Train loss: 0.0046	Cos: 0.986	Test Acc: 0.9656	Test loss: 0.0035
Epoch 428		Train Acc: 0.9569	Train loss: 0.0043	Cos: 0.990	Test Acc: 0.9645	Test loss: 0.0036
Epoch 429		Train Acc: 0.9634	Train loss: 0.0037	Cos: 0.989	Test Acc: 0.9630	Test loss: 0.0038
Epoch 430		Train Acc: 0.9656	Train loss: 0.0038	Cos: 0.989	Test Acc: 0.9621	Test loss: 0.0039
Epoch 431		Train Acc: 0.9563	Train loss: 0.0047	Cos: 0.979	Test Acc: 0.9642	Test loss: 0.0036
Epoch 432		Train Acc: 0.9569	Train loss: 0.0040	Cos: 0.994	Test Acc: 0.9629	Test loss: 0.0037
Epoch 433		Train Acc: 0.9634	Train loss: 0.0036	Cos: 0.988	Test Acc: 0.9593	Test loss: 0.0040
Epoch 434		Train Acc: 0.9584	Train loss: 0.0042	Cos: 0.980	Test Acc: 0.9608	Test loss: 0.0039
Epoch 435		Train Acc: 0.9594	Train loss: 0.0042	Cos: 0.983	Test Acc: 0.9627	Test loss: 0.0037
Epoch 436		Train Acc: 0.9631	Train loss: 0.0056	Cos: 0.988	Test Acc: 0.9643	Test loss: 0.0037
Epoch 437		Train Acc: 0.9625	Train loss: 0.0037	Cos: 0.988	Test Acc: 0.9635	Test loss: 0.0038
Epoch 438		Train Acc: 0.9634	Train loss: 0.0037	Cos: 0.985	Test Acc: 0.9630	Test loss: 0.0036
Epoch 439		Train Acc: 0.9622	Train loss: 0.0036	Cos: 0.987	Test Acc: 0.9664	Test loss: 0.0034
Epoch 440		Train Acc: 0.9672	Train loss: 0.0036	Cos: 0.996	Test Acc: 0.9635	Test loss: 0.0038
Epoch 441		Train Acc: 0.9609	Train loss: 0.0040	Cos: 0.976	Test Acc: 0.9633	Test loss: 0.0038
Epoch 442		Train Acc: 0.9597	Train loss: 0.0037	Cos: 0.981	Test Acc: 0.9662	Test loss: 0.0035
Epoch 443		Train Acc: 0.9644	Train loss: 0.0038	Cos: 0.993	Test Acc: 0.9618	Test loss: 0.0039
Epoch 444		Train Acc: 0.9603	Train loss: 0.0044	Cos: 0.981	Test Acc: 0.9604	Test loss: 0.0040
Epoch 445		Train Acc: 0.9622	Train loss: 0.0040	Cos: 0.980	Test Acc: 0.9642	Test loss: 0.0037
Epoch 446		Train Acc: 0.9634	Train loss: 0.0041	Cos: 0.993	Test Acc: 0.9627	Test loss: 0.0038
Epoch 447		Train Acc: 0.9709	Train loss: 0.0031	Cos: 0.984	Test Acc: 0.9637	Test loss: 0.0037
Epoch 448		Train Acc: 0.9628	Train loss: 0.0038	Cos: 0.994	Test Acc: 0.9622	Test loss: 0.0038
Epoch 449		Train Acc: 0.9606	Train loss: 0.0044	Cos: 0.988	Test Acc: 0.9617	Test loss: 0.0039
Epoch 450		Train Acc: 0.9569	Train loss: 0.0040	Cos: 0.974	Test Acc: 0.9651	Test loss: 0.0035
Epoch 451		Train Acc: 0.9631	Train loss: 0.0040	Cos: 0.992	Test Acc: 0.9625	Test loss: 0.0038
Epoch 452		Train Acc: 0.9575	Train loss: 0.0042	Cos: 0.976	Test Acc: 0.9624	Test loss: 0.0039
Epoch 453		Train Acc: 0.9600	Train loss: 0.0045	Cos: 0.980	Test Acc: 0.9654	Test loss: 0.0035
Epoch 454		Train Acc: 0.9563	Train loss: 0.0043	Cos: 0.992	Test Acc: 0.9635	Test loss: 0.0036
Epoch 455		Train Acc: 0.9560	Train loss: 0.0058	Cos: 0.978	Test Acc: 0.9618	Test loss: 0.0037
Epoch 456		Train Acc: 0.9641	Train loss: 0.0036	Cos: 0.981	Test Acc: 0.9633	Test loss: 0.0037
Epoch 457		Train Acc: 0.9584	Train loss: 0.0039	Cos: 0.986	Test Acc: 0.9596	Test loss: 0.0040
Epoch 458		Train Acc: 0.9600	Train loss: 0.0041	Cos: 0.977	Test Acc: 0.9599	Test loss: 0.0039
Epoch 459		Train Acc: 0.9597	Train loss: 0.0037	Cos: 0.979	Test Acc: 0.9654	Test loss: 0.0036
Epoch 460		Train Acc: 0.9594	Train loss: 0.0043	Cos: 0.989	Test Acc: 0.9605	Test loss: 0.0038
Epoch 461		Train Acc: 0.9556	Train loss: 0.0049	Cos: 0.983	Test Acc: 0.9606	Test loss: 0.0040
Epoch 462		Train Acc: 0.9569	Train loss: 0.0042	Cos: 0.958	Test Acc: 0.9601	Test loss: 0.0040
Epoch 463		Train Acc: 0.9594	Train loss: 0.0045	Cos: 0.966	Test Acc: 0.9583	Test loss: 0.0044
Epoch 464		Train Acc: 0.9578	Train loss: 0.0042	Cos: 0.955	Test Acc: 0.9633	Test loss: 0.0039
Epoch 465		Train Acc: 0.9650	Train loss: 0.0035	Cos: 0.988	Test Acc: 0.9606	Test loss: 0.0042
Epoch 466		Train Acc: 0.9559	Train loss: 0.0046	Cos: 0.970	Test Acc: 0.9626	Test loss: 0.0039
Epoch 467		Train Acc: 0.9644	Train loss: 0.0040	Cos: 0.982	Test Acc: 0.9634	Test loss: 0.0037
Epoch 468		Train Acc: 0.9622	Train loss: 0.0040	Cos: 0.988	Test Acc: 0.9556	Test loss: 0.0044
Epoch 469		Train Acc: 0.9525	Train loss: 0.0043	Cos: 0.963	Test Acc: 0.9609	Test loss: 0.0040
Epoch 470		Train Acc: 0.9581	Train loss: 0.0043	Cos: 0.976	Test Acc: 0.9673	Test loss: 0.0034
Epoch 471		Train Acc: 0.9656	Train loss: 0.0036	Cos: 0.991	Test Acc: 0.9620	Test loss: 0.0040
Epoch 472		Train Acc: 0.9597	Train loss: 0.0042	Cos: 0.980	Test Acc: 0.9599	Test loss: 0.0042
Epoch 473		Train Acc: 0.9578	Train loss: 0.0050	Cos: 0.966	Test Acc: 0.9640	Test loss: 0.0036
Epoch 474		Train Acc: 0.9659	Train loss: 0.0048	Cos: 0.988	Test Acc: 0.9616	Test loss: 0.0039
Epoch 475		Train Acc: 0.9628	Train loss: 0.0040	Cos: 0.972	Test Acc: 0.9649	Test loss: 0.0036
Epoch 476		Train Acc: 0.9622	Train loss: 0.0037	Cos: 0.991	Test Acc: 0.9642	Test loss: 0.0035
Epoch 477		Train Acc: 0.9669	Train loss: 0.0035	Cos: 0.989	Test Acc: 0.9574	Test loss: 0.0042
Epoch 478		Train Acc: 0.9500	Train loss: 0.0051	Cos: 0.953	Test Acc: 0.9630	Test loss: 0.0036
Epoch 479		Train Acc: 0.9609	Train loss: 0.0041	Cos: 0.985	Test Acc: 0.9579	Test loss: 0.0042
Epoch 480		Train Acc: 0.9559	Train loss: 0.0046	Cos: 0.970	Test Acc: 0.9573	Test loss: 0.0044
Epoch 481		Train Acc: 0.9513	Train loss: 0.0048	Cos: 0.960	Test Acc: 0.9636	Test loss: 0.0037
Epoch 482		Train Acc: 0.9591	Train loss: 0.0040	Cos: 0.991	Test Acc: 0.9548	Test loss: 0.0045
Epoch 483		Train Acc: 0.9466	Train loss: 0.0054	Cos: 0.943	Test Acc: 0.9629	Test loss: 0.0038
Epoch 484		Train Acc: 0.9534	Train loss: 0.0048	Cos: 0.981	Test Acc: 0.9585	Test loss: 0.0043
Epoch 485		Train Acc: 0.9613	Train loss: 0.0040	Cos: 0.972	Test Acc: 0.9496	Test loss: 0.0049
Epoch 486		Train Acc: 0.9413	Train loss: 0.0058	Cos: 0.931	Test Acc: 0.9641	Test loss: 0.0036
Epoch 487		Train Acc: 0.9631	Train loss: 0.0036	Cos: 0.991	Test Acc: 0.9457	Test loss: 0.0053
Epoch 488		Train Acc: 0.9425	Train loss: 0.0059	Cos: 0.909	Test Acc: 0.9628	Test loss: 0.0037
Epoch 489		Train Acc: 0.9594	Train loss: 0.0045	Cos: 0.987	Test Acc: 0.9583	Test loss: 0.0043
Epoch 490		Train Acc: 0.9597	Train loss: 0.0042	Cos: 0.970	Test Acc: 0.9472	Test loss: 0.0053
Epoch 491		Train Acc: 0.9563	Train loss: 0.0043	Cos: 0.920	Test Acc: 0.9654	Test loss: 0.0035
Epoch 492		Train Acc: 0.9625	Train loss: 0.0035	Cos: 0.988	Test Acc: 0.9519	Test loss: 0.0048
Epoch 493		Train Acc: 0.9551	Train loss: 0.0062	Cos: 0.932	Test Acc: 0.9593	Test loss: 0.0042
Epoch 494		Train Acc: 0.9609	Train loss: 0.0042	Cos: 0.985	Test Acc: 0.9667	Test loss: 0.0035
Epoch 495		Train Acc: 0.9641	Train loss: 0.0039	Cos: 0.993	Test Acc: 0.9634	Test loss: 0.0038
Epoch 496		Train Acc: 0.9584	Train loss: 0.0043	Cos: 0.991	Test Acc: 0.9617	Test loss: 0.0041
Epoch 497		Train Acc: 0.9675	Train loss: 0.0038	Cos: 0.989	Test Acc: 0.9642	Test loss: 0.0038
Epoch 498		Train Acc: 0.9597	Train loss: 0.0041	Cos: 0.980	Test Acc: 0.9622	Test loss: 0.0037
Epoch 499		Train Acc: 0.9591	Train loss: 0.0043	Cos: 0.976	Test Acc: 0.9562	Test loss: 0.0043
Epoch 500		Train Acc: 0.9575	Train loss: 0.0038	Cos: 0.975	Test Acc: 0.9602	Test loss: 0.0041
Epoch 501		Train Acc: 0.9587	Train loss: 0.0049	Cos: 0.975	Test Acc: 0.9641	Test loss: 0.0036
Epoch 502		Train Acc: 0.9691	Train loss: 0.0035	Cos: 0.993	Test Acc: 0.9578	Test loss: 0.0044
Epoch 503		Train Acc: 0.9556	Train loss: 0.0044	Cos: 0.968	Test Acc: 0.9619	Test loss: 0.0040
Epoch 504		Train Acc: 0.9603	Train loss: 0.0037	Cos: 0.979	Test Acc: 0.9631	Test loss: 0.0039
Epoch 505		Train Acc: 0.9591	Train loss: 0.0044	Cos: 0.984	Test Acc: 0.9542	Test loss: 0.0047
Epoch 506		Train Acc: 0.9475	Train loss: 0.0054	Cos: 0.944	Test Acc: 0.9638	Test loss: 0.0037
Epoch 507		Train Acc: 0.9666	Train loss: 0.0035	Cos: 0.987	Test Acc: 0.9656	Test loss: 0.0036
Epoch 508		Train Acc: 0.9619	Train loss: 0.0038	Cos: 0.985	Test Acc: 0.9556	Test loss: 0.0044
Epoch 509		Train Acc: 0.9491	Train loss: 0.0055	Cos: 0.949	Test Acc: 0.9617	Test loss: 0.0038
Epoch 510		Train Acc: 0.9541	Train loss: 0.0049	Cos: 0.971	Test Acc: 0.9661	Test loss: 0.0036
Epoch 511		Train Acc: 0.9669	Train loss: 0.0036	Cos: 0.994	Test Acc: 0.9551	Test loss: 0.0049
Epoch 512		Train Acc: 0.9492	Train loss: 0.0073	Cos: 0.954	Test Acc: 0.9572	Test loss: 0.0045
Epoch 513		Train Acc: 0.9531	Train loss: 0.0043	Cos: 0.976	Test Acc: 0.9610	Test loss: 0.0040
Epoch 514		Train Acc: 0.9616	Train loss: 0.0041	Cos: 0.982	Test Acc: 0.9597	Test loss: 0.0043
Epoch 515		Train Acc: 0.9544	Train loss: 0.0047	Cos: 0.965	Test Acc: 0.9571	Test loss: 0.0043
Epoch 516		Train Acc: 0.9522	Train loss: 0.0047	Cos: 0.964	Test Acc: 0.9573	Test loss: 0.0042
Epoch 517		Train Acc: 0.9506	Train loss: 0.0053	Cos: 0.975	Test Acc: 0.9601	Test loss: 0.0040
Epoch 518		Train Acc: 0.9591	Train loss: 0.0041	Cos: 0.980	Test Acc: 0.9537	Test loss: 0.0047
Epoch 519		Train Acc: 0.9537	Train loss: 0.0049	Cos: 0.976	Test Acc: 0.9496	Test loss: 0.0051
Epoch 520		Train Acc: 0.9528	Train loss: 0.0046	Cos: 0.966	Test Acc: 0.9589	Test loss: 0.0042
Epoch 521		Train Acc: 0.9641	Train loss: 0.0038	Cos: 0.985	Test Acc: 0.9581	Test loss: 0.0044
Epoch 522		Train Acc: 0.9547	Train loss: 0.0045	Cos: 0.970	Test Acc: 0.9606	Test loss: 0.0042
Epoch 523		Train Acc: 0.9600	Train loss: 0.0041	Cos: 0.980	Test Acc: 0.9594	Test loss: 0.0042
Epoch 524		Train Acc: 0.9522	Train loss: 0.0054	Cos: 0.966	Test Acc: 0.9565	Test loss: 0.0043
Epoch 525		Train Acc: 0.9650	Train loss: 0.0040	Cos: 0.963	Test Acc: 0.9619	Test loss: 0.0037
Epoch 526		Train Acc: 0.9613	Train loss: 0.0039	Cos: 0.973	Test Acc: 0.9641	Test loss: 0.0037
Epoch 527		Train Acc: 0.9609	Train loss: 0.0041	Cos: 0.989	Test Acc: 0.9547	Test loss: 0.0047
Epoch 528		Train Acc: 0.9409	Train loss: 0.0061	Cos: 0.944	Test Acc: 0.9646	Test loss: 0.0038
Epoch 529		Train Acc: 0.9619	Train loss: 0.0038	Cos: 0.982	Test Acc: 0.9579	Test loss: 0.0040
Epoch 530		Train Acc: 0.9597	Train loss: 0.0040	Cos: 0.977	Test Acc: 0.9516	Test loss: 0.0047
Epoch 531		Train Acc: 0.9541	Train loss: 0.0066	Cos: 0.961	Test Acc: 0.9633	Test loss: 0.0038
Epoch 532		Train Acc: 0.9628	Train loss: 0.0040	Cos: 0.980	Test Acc: 0.9626	Test loss: 0.0038
Epoch 533		Train Acc: 0.9566	Train loss: 0.0045	Cos: 0.980	Test Acc: 0.9617	Test loss: 0.0042
Epoch 534		Train Acc: 0.9519	Train loss: 0.0051	Cos: 0.962	Test Acc: 0.9617	Test loss: 0.0040
Epoch 535		Train Acc: 0.9594	Train loss: 0.0039	Cos: 0.987	Test Acc: 0.9523	Test loss: 0.0047
Epoch 536		Train Acc: 0.9547	Train loss: 0.0043	Cos: 0.964	Test Acc: 0.9598	Test loss: 0.0040
Epoch 537		Train Acc: 0.9559	Train loss: 0.0042	Cos: 0.974	Test Acc: 0.9602	Test loss: 0.0040
Epoch 538		Train Acc: 0.9534	Train loss: 0.0047	Cos: 0.970	Test Acc: 0.9564	Test loss: 0.0044
Epoch 539		Train Acc: 0.9484	Train loss: 0.0057	Cos: 0.949	Test Acc: 0.9655	Test loss: 0.0035
Epoch 540		Train Acc: 0.9619	Train loss: 0.0039	Cos: 0.992	Test Acc: 0.9515	Test loss: 0.0048
Epoch 541		Train Acc: 0.9469	Train loss: 0.0052	Cos: 0.933	Test Acc: 0.9623	Test loss: 0.0038
Epoch 542		Train Acc: 0.9663	Train loss: 0.0037	Cos: 0.990	Test Acc: 0.9596	Test loss: 0.0044
Epoch 543		Train Acc: 0.9544	Train loss: 0.0055	Cos: 0.964	Test Acc: 0.9566	Test loss: 0.0045
Epoch 544		Train Acc: 0.9559	Train loss: 0.0042	Cos: 0.970	Test Acc: 0.9656	Test loss: 0.0036
Epoch 545		Train Acc: 0.9625	Train loss: 0.0037	Cos: 0.993	Test Acc: 0.9598	Test loss: 0.0042
Epoch 546		Train Acc: 0.9619	Train loss: 0.0037	Cos: 0.980	Test Acc: 0.9595	Test loss: 0.0042
Epoch 547		Train Acc: 0.9606	Train loss: 0.0045	Cos: 0.983	Test Acc: 0.9643	Test loss: 0.0037
Epoch 548		Train Acc: 0.9647	Train loss: 0.0036	Cos: 0.990	Test Acc: 0.9662	Test loss: 0.0038
Epoch 549		Train Acc: 0.9631	Train loss: 0.0040	Cos: 0.989	Test Acc: 0.9616	Test loss: 0.0043
Epoch 550		Train Acc: 0.9590	Train loss: 0.0061	Cos: 0.981	Test Acc: 0.9584	Test loss: 0.0045
Epoch 551		Train Acc: 0.9541	Train loss: 0.0049	Cos: 0.977	Test Acc: 0.9612	Test loss: 0.0039
Epoch 552		Train Acc: 0.9572	Train loss: 0.0044	Cos: 0.985	Test Acc: 0.9595	Test loss: 0.0040
Epoch 553		Train Acc: 0.9637	Train loss: 0.0043	Cos: 0.980	Test Acc: 0.9601	Test loss: 0.0042
Epoch 554		Train Acc: 0.9613	Train loss: 0.0045	Cos: 0.973	Test Acc: 0.9627	Test loss: 0.0038
Epoch 555		Train Acc: 0.9644	Train loss: 0.0037	Cos: 0.989	Test Acc: 0.9557	Test loss: 0.0047
Epoch 556		Train Acc: 0.9581	Train loss: 0.0048	Cos: 0.973	Test Acc: 0.9590	Test loss: 0.0043
Epoch 557		Train Acc: 0.9606	Train loss: 0.0039	Cos: 0.983	Test Acc: 0.9637	Test loss: 0.0040
Epoch 558		Train Acc: 0.9653	Train loss: 0.0040	Cos: 0.988	Test Acc: 0.9594	Test loss: 0.0043
Epoch 559		Train Acc: 0.9506	Train loss: 0.0050	Cos: 0.961	Test Acc: 0.9624	Test loss: 0.0040
Epoch 560		Train Acc: 0.9603	Train loss: 0.0043	Cos: 0.981	Test Acc: 0.9567	Test loss: 0.0047
Epoch 561		Train Acc: 0.9513	Train loss: 0.0046	Cos: 0.948	Test Acc: 0.9669	Test loss: 0.0034
Epoch 562		Train Acc: 0.9672	Train loss: 0.0034	Cos: 0.994	Test Acc: 0.9568	Test loss: 0.0048
Epoch 563		Train Acc: 0.9569	Train loss: 0.0051	Cos: 0.943	Test Acc: 0.9614	Test loss: 0.0041
Epoch 564		Train Acc: 0.9569	Train loss: 0.0045	Cos: 0.975	Test Acc: 0.9588	Test loss: 0.0042
Epoch 565		Train Acc: 0.9534	Train loss: 0.0050	Cos: 0.964	Test Acc: 0.9647	Test loss: 0.0038
Epoch 566		Train Acc: 0.9641	Train loss: 0.0039	Cos: 0.983	Test Acc: 0.9600	Test loss: 0.0042
Epoch 567		Train Acc: 0.9541	Train loss: 0.0049	Cos: 0.958	Test Acc: 0.9590	Test loss: 0.0044
Epoch 568		Train Acc: 0.9578	Train loss: 0.0042	Cos: 0.971	Test Acc: 0.9570	Test loss: 0.0045
Epoch 569		Train Acc: 0.9588	Train loss: 0.0052	Cos: 0.982	Test Acc: 0.9455	Test loss: 0.0058
Epoch 570		Train Acc: 0.9450	Train loss: 0.0058	Cos: 0.941	Test Acc: 0.9605	Test loss: 0.0041
Epoch 571		Train Acc: 0.9519	Train loss: 0.0053	Cos: 0.971	Test Acc: 0.9518	Test loss: 0.0052
Epoch 572		Train Acc: 0.9506	Train loss: 0.0051	Cos: 0.933	Test Acc: 0.9601	Test loss: 0.0041
Epoch 573		Train Acc: 0.9547	Train loss: 0.0047	Cos: 0.979	Test Acc: 0.9556	Test loss: 0.0044
Epoch 574		Train Acc: 0.9541	Train loss: 0.0051	Cos: 0.958	Test Acc: 0.9573	Test loss: 0.0043
Epoch 575		Train Acc: 0.9497	Train loss: 0.0046	Cos: 0.970	Test Acc: 0.9550	Test loss: 0.0046
Epoch 576		Train Acc: 0.9569	Train loss: 0.0041	Cos: 0.967	Test Acc: 0.9573	Test loss: 0.0048
Epoch 577		Train Acc: 0.9503	Train loss: 0.0055	Cos: 0.949	Test Acc: 0.9606	Test loss: 0.0044
Epoch 578		Train Acc: 0.9566	Train loss: 0.0043	Cos: 0.978	Test Acc: 0.9520	Test loss: 0.0053
Epoch 579		Train Acc: 0.9491	Train loss: 0.0058	Cos: 0.960	Test Acc: 0.9641	Test loss: 0.0038
Epoch 580		Train Acc: 0.9691	Train loss: 0.0036	Cos: 0.994	Test Acc: 0.9506	Test loss: 0.0053
Epoch 581		Train Acc: 0.9534	Train loss: 0.0047	Cos: 0.940	Test Acc: 0.9609	Test loss: 0.0040
Epoch 582		Train Acc: 0.9600	Train loss: 0.0041	Cos: 0.981	Test Acc: 0.9545	Test loss: 0.0048
Epoch 583		Train Acc: 0.9559	Train loss: 0.0048	Cos: 0.953	Test Acc: 0.9504	Test loss: 0.0053
Epoch 584		Train Acc: 0.9506	Train loss: 0.0054	Cos: 0.946	Test Acc: 0.9620	Test loss: 0.0043
Epoch 585		Train Acc: 0.9600	Train loss: 0.0043	Cos: 0.972	Test Acc: 0.9492	Test loss: 0.0055
Epoch 586		Train Acc: 0.9478	Train loss: 0.0049	Cos: 0.930	Test Acc: 0.9596	Test loss: 0.0043
Epoch 587		Train Acc: 0.9587	Train loss: 0.0048	Cos: 0.979	Test Acc: 0.9458	Test loss: 0.0059
Epoch 588		Train Acc: 0.9341	Train loss: 0.0091	Cos: 0.904	Test Acc: 0.9641	Test loss: 0.0038
Epoch 589		Train Acc: 0.9637	Train loss: 0.0041	Cos: 0.987	Test Acc: 0.9541	Test loss: 0.0052
Epoch 590		Train Acc: 0.9519	Train loss: 0.0047	Cos: 0.955	Test Acc: 0.9562	Test loss: 0.0047
Epoch 591		Train Acc: 0.9572	Train loss: 0.0047	Cos: 0.972	Test Acc: 0.9597	Test loss: 0.0041
Epoch 592		Train Acc: 0.9581	Train loss: 0.0047	Cos: 0.972	Test Acc: 0.9597	Test loss: 0.0042
Epoch 593		Train Acc: 0.9569	Train loss: 0.0046	Cos: 0.967	Test Acc: 0.9608	Test loss: 0.0040
Epoch 594		Train Acc: 0.9700	Train loss: 0.0033	Cos: 0.988	Test Acc: 0.9596	Test loss: 0.0045
Epoch 595		Train Acc: 0.9600	Train loss: 0.0047	Cos: 0.981	Test Acc: 0.9605	Test loss: 0.0042
Epoch 596		Train Acc: 0.9613	Train loss: 0.0041	Cos: 0.977	Test Acc: 0.9671	Test loss: 0.0037
Epoch 597		Train Acc: 0.9659	Train loss: 0.0043	Cos: 0.987	Test Acc: 0.9637	Test loss: 0.0040
Epoch 598		Train Acc: 0.9581	Train loss: 0.0045	Cos: 0.983	Test Acc: 0.9636	Test loss: 0.0040
Epoch 599		Train Acc: 0.9622	Train loss: 0.0038	Cos: 0.984	Test Acc: 0.9628	Test loss: 0.0040
Epoch 600		Train Acc: 0.9597	Train loss: 0.0047	Cos: 0.986	Test Acc: 0.9650	Test loss: 0.0039
Epoch 601		Train Acc: 0.9587	Train loss: 0.0046	Cos: 0.994	Test Acc: 0.9615	Test loss: 0.0044
Epoch 602		Train Acc: 0.9550	Train loss: 0.0045	Cos: 0.977	Test Acc: 0.9648	Test loss: 0.0039
Epoch 603		Train Acc: 0.9712	Train loss: 0.0033	Cos: 0.994	Test Acc: 0.9685	Test loss: 0.0037
Epoch 604		Train Acc: 0.9703	Train loss: 0.0035	Cos: 0.995	Test Acc: 0.9625	Test loss: 0.0041
Epoch 605		Train Acc: 0.9653	Train loss: 0.0040	Cos: 0.981	Test Acc: 0.9638	Test loss: 0.0040
Epoch 606		Train Acc: 0.9675	Train loss: 0.0039	Cos: 0.986	Test Acc: 0.9682	Test loss: 0.0036
Epoch 607		Train Acc: 0.9642	Train loss: 0.0051	Cos: 0.995	Test Acc: 0.9623	Test loss: 0.0042
Epoch 608		Train Acc: 0.9597	Train loss: 0.0044	Cos: 0.982	Test Acc: 0.9607	Test loss: 0.0042
Epoch 609		Train Acc: 0.9566	Train loss: 0.0041	Cos: 0.975	Test Acc: 0.9682	Test loss: 0.0035
Epoch 610		Train Acc: 0.9666	Train loss: 0.0037	Cos: 0.994	Test Acc: 0.9587	Test loss: 0.0046
Epoch 611		Train Acc: 0.9578	Train loss: 0.0045	Cos: 0.973	Test Acc: 0.9598	Test loss: 0.0046
Epoch 612		Train Acc: 0.9559	Train loss: 0.0045	Cos: 0.982	Test Acc: 0.9689	Test loss: 0.0036
Epoch 613		Train Acc: 0.9684	Train loss: 0.0034	Cos: 0.997	Test Acc: 0.9640	Test loss: 0.0039
Epoch 614		Train Acc: 0.9572	Train loss: 0.0043	Cos: 0.982	Test Acc: 0.9617	Test loss: 0.0039
Epoch 615		Train Acc: 0.9656	Train loss: 0.0034	Cos: 0.986	Test Acc: 0.9629	Test loss: 0.0039
Epoch 616		Train Acc: 0.9575	Train loss: 0.0046	Cos: 0.985	Test Acc: 0.9642	Test loss: 0.0038
Epoch 617		Train Acc: 0.9625	Train loss: 0.0039	Cos: 0.984	Test Acc: 0.9654	Test loss: 0.0038
Epoch 618		Train Acc: 0.9641	Train loss: 0.0039	Cos: 0.989	Test Acc: 0.9596	Test loss: 0.0043
Epoch 619		Train Acc: 0.9534	Train loss: 0.0047	Cos: 0.971	Test Acc: 0.9664	Test loss: 0.0036
Epoch 620		Train Acc: 0.9700	Train loss: 0.0034	Cos: 0.986	Test Acc: 0.9507	Test loss: 0.0052
Epoch 621		Train Acc: 0.9528	Train loss: 0.0051	Cos: 0.936	Test Acc: 0.9621	Test loss: 0.0040
Epoch 622		Train Acc: 0.9572	Train loss: 0.0043	Cos: 0.978	Test Acc: 0.9598	Test loss: 0.0041
Epoch 623		Train Acc: 0.9622	Train loss: 0.0038	Cos: 0.984	Test Acc: 0.9501	Test loss: 0.0053
Epoch 624		Train Acc: 0.9559	Train loss: 0.0051	Cos: 0.965	Test Acc: 0.9596	Test loss: 0.0049
Epoch 625		Train Acc: 0.9541	Train loss: 0.0053	Cos: 0.966	Test Acc: 0.9577	Test loss: 0.0047
Epoch 626		Train Acc: 0.9617	Train loss: 0.0064	Cos: 0.961	Test Acc: 0.9474	Test loss: 0.0055
Epoch 627		Train Acc: 0.9437	Train loss: 0.0062	Cos: 0.907	Test Acc: 0.9596	Test loss: 0.0044
Epoch 628		Train Acc: 0.9519	Train loss: 0.0047	Cos: 0.973	Test Acc: 0.9182	Test loss: 0.0085
Epoch 629		Train Acc: 0.9194	Train loss: 0.0081	Cos: 0.838	Test Acc: 0.9257	Test loss: 0.0086
Epoch 630		Train Acc: 0.9281	Train loss: 0.0075	Cos: 0.874	Test Acc: 0.9477	Test loss: 0.0060
Epoch 631		Train Acc: 0.9363	Train loss: 0.0067	Cos: 0.935	Test Acc: 0.9325	Test loss: 0.0072
Epoch 632		Train Acc: 0.9297	Train loss: 0.0076	Cos: 0.874	Test Acc: 0.9488	Test loss: 0.0054
Epoch 633		Train Acc: 0.9466	Train loss: 0.0058	Cos: 0.956	Test Acc: 0.9455	Test loss: 0.0061
Epoch 634		Train Acc: 0.9359	Train loss: 0.0073	Cos: 0.942	Test Acc: 0.9508	Test loss: 0.0056
Epoch 635		Train Acc: 0.9475	Train loss: 0.0057	Cos: 0.973	Test Acc: 0.9489	Test loss: 0.0059
Epoch 636		Train Acc: 0.9497	Train loss: 0.0051	Cos: 0.958	Test Acc: 0.9516	Test loss: 0.0052
Epoch 637		Train Acc: 0.9516	Train loss: 0.0048	Cos: 0.976	Test Acc: 0.9510	Test loss: 0.0057
Epoch 638		Train Acc: 0.9447	Train loss: 0.0063	Cos: 0.931	Test Acc: 0.9451	Test loss: 0.0061
Epoch 639		Train Acc: 0.9431	Train loss: 0.0065	Cos: 0.946	Test Acc: 0.9491	Test loss: 0.0063
Epoch 640		Train Acc: 0.9475	Train loss: 0.0065	Cos: 0.963	Test Acc: 0.9496	Test loss: 0.0059
Epoch 641		Train Acc: 0.9503	Train loss: 0.0059	Cos: 0.961	Test Acc: 0.9453	Test loss: 0.0061
Epoch 642		Train Acc: 0.9478	Train loss: 0.0061	Cos: 0.957	Test Acc: 0.9543	Test loss: 0.0051
Epoch 643		Train Acc: 0.9450	Train loss: 0.0062	Cos: 0.955	Test Acc: 0.9475	Test loss: 0.0057
Epoch 644		Train Acc: 0.9500	Train loss: 0.0058	Cos: 0.936	Test Acc: 0.9499	Test loss: 0.0059
